compound_id,base_rdkit_smiles,relation,activity_value
gvk_15323593,CN(C)c1ccc(-c2ccc(-c3nc4cccc5c4n3CCC5=O)cc2)cc1,>,5.0
gvk_15323167,O=c1[nH]c2c(c3ccc(F)cc13)CN(Cc1ccccc1)CC2,,6.739928612014925
gvk_20162524,Cc1ccc(C2(C(=O)N3CCN(C(=O)c4cccc(Cc5n[nH]c(=O)c6ccccc56)c4)CC3)CC2)cc1,>,8.0
gvk_122467166,CC(C)(O)c1ccc(-c2cc3ccc(F)cc3c(=O)[nH]2)cc1,,6.522878745280337
gvk_20162671,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCCN(C(=S)Nc2ccccc2)CC1,>,8.0
gvk_121101003,O=C(NC1CC1)c1ccc(N2CCN(Cc3cnc4c(c3)NC(=O)[C@@H]3CCCCN43)CC2)c(Cl)c1,,7.4
CHEMBL4160023,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2ccncc2)CC1,,9.045757490560677
gvk_15065195,CCOC(=O)c1cccc(NC(=O)N2CCN(C(=O)c3cccc(Cc4n[nH]c(=O)c5ccccc45)c3)CC2)c1,>,8.0
gvk_123426006,O=c1[nH]c2cc(CN3CCN(c4ccc5c(n4)OCC5)CC3)ccc2c2c1CCCN2,,7.691222226335279
gvk_123534738,O=C(CCC1CCCC1)Nc1nnc2n1CCS2,<,5.3
gvk_15347467,CC(C)N1CCN(CC(=O)Nc2cnc3c(c2)[nH]c(=O)c2ccccc23)CC1,,7.0655015487564325
CHEMBL493307,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(CCO)CC1,,7.958949810955148
gvk_121095321,CCc1cc2cc(C(C3CC=CCC3)N3CCC(=O)CC3)ccc2[nH]c1=O,,5.875
gvk_125378885,O=c1cc(-c2cccc(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(F)cc5)oc34)c2)oc2cc(O)cc(O)c12,,6.712221349969987
gvk_15065473,NC(=O)c1ccccc1OCCc1ccc(F)c(C(=O)N2CCN(C(=O)c3ccc4c(c3)OCO4)CC2)c1,>,6.0
gvk_123562734,C/C=C/CN1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)C[C@@H]1C,,7.612432220582812
gvk_15339306,CCc1cc2ccc(C(C#N)(CC)Cc3cccc(C#N)n3)cc2[nH]c1=O,,7.1
gvk_15338995,CCc1cc2ccc(C(C)(C#N)Cc3cccc(OCCCN4CCNCC4)c3)cc2[nH]c1=O,,5.8
gvk_125379898,C[C@H]1Cn2c(nnc2C(F)(F)F)CN1C(=O)c1cccc(C(F)(F)c2n[nH]c(=O)c3ccccc23)c1,,7.522878745280337
gvk_125199484,CNC(=O)c1ccc(N2CCN(Cc3ccc4nc(C(C)(F)F)c(=O)[nH]c4c3)CC2)cn1,,8.221848749616356
CHEMBL4209030,COc1ccc(Cl)cc1/C=C/c1nnc(-c2cccc3c(=O)c4ccccc4c(=O)[nH]c23)o1,,5.898596649444669
gvk_15329271,Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)C4(NCc5ccccc5)CCCC4)CC3)c2)n[nH]c(=O)c1C,>,5.301029995663981
gvk_123562719,CC[C@@H]1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1,,8.069949336762031
gvk_125375907,CC(C)(O)CN1CCC(c2cnn3c2[nH]c2cc(F)cc(C(N)=O)c23)CC1,<,9.0
gvk_15065126,O=C(Cc1ccccc1)N1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,>,7.698970004336019
gvk_15065260,CC(=O)c1ccc(N2CCN(C(=O)c3ccc(Cc4n[nH]c(=O)c5ccccc45)o3)CC2)cc1,>,7.0
gvk_15065956,CCCOC1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,,8.301029995663981
gvk_123764440,COC(=O)Nc1nc2cc(-c3cc(Cc4n[nH]c(=O)c5ccccc45)c(OC)cc3OC)ccc2[nH]1,,9.022276394711152
gvk_125378512,CS(=O)(=O)OC[C@@H]1COc2cccc(C(N)=O)c2O1,,6.161150909262744
gvk_125400525,CC(C)(C)OC(=O)NC1CCN(Cc2ccc(-c3[nH]c4cc(F)cc5c4c3CCNC5=O)cc2)CC1,,8.931814138253838
gvk_121178798,COc1ccc(C2CCN(Cc3cc4cccc(C(N)=O)c4o3)CC2)cc1,,6.4089353929735005
gvk_121514634,O=c1[nH]nc(Cc2ccc(F)c(P3(=O)CCN(C4CCC4)CC3)c2)c2ccccc12,>,7.0
Otava_1084144,CCOc1ccc(-c2cc(=O)c3ccc(N)cc3o2)cc1,<,3.4001169279263124
gvk_122700530,NC(=O)c1cc(F)cc2[nH]c(N3CCN(c4ccc(C(F)(F)F)nc4)CC3)nc12,,7.823908740944319
CHEMBL1688212,O=C1NCCc2ccccc21,,5.823908740944319
gvk_15323219,C[C@H](O)CNCCCC(=O)N1CCc2[nH]c(=O)c3ccccc3c2C1,,6.892790030352131
gvk_15065209,CN(C)c1ccc(NC(=S)N2CCN(C(=O)c3cccc(Cc4n[nH]c(=O)c5ccccc45)c3)CC2)cc1,>,8.0
gvk_15347399,CN(Cc1nc2cccc3c2n1CCNC3=O)c1ccccc1,,6.552841968657781
Otava_1084027,Cc1ccc(S(=O)(=O)/N=C(\Nc2ccc(O)c(Cl)c2)c2ccccc2)cc1,,4.341198879030878
gvk_15065033,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,>,8.0
gvk_15347429,COc1cc2c(cc1OC)CN(Cc1nc3cccc4c3n1CCNC4=O)CC2,,6.146910470148135
gvk_125376146,OC[C@H]1OC([S-])[C@H](O)[C@@H](O)[C@@H]1O,,6.920818753952375
gvk_121938719,CCC(O)(CC)c1ccc(-c2cn3cc(F)cc3c(=O)[nH]2)cc1,,6.522878745280337
gvk_15325489,COc1ccc([C@@H]2NC(=O)c3cccc4c3N2CC[C@H]4N)cc1C,,6.0
gvk_15065572,COc1cccc(N2CCN(C(=O)c3ccc(COc4ccc(F)cc4C(N)=O)cc3)CC2)c1,>,5.698970004336019
gvk_121620915,CCCN1CCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCCC4)CC1,,6.847711655616943
CHEMBL520943,CC(Oc1ccccc1)C(=O)N1CCN(C(=O)c2cccc(CCOc3ccccc3C(N)=O)c2)CC1,,6.717695080207832
CHEMBL370673,O=[N+]([O-])c1ccc2c(c1)-c1nc(O)c3ccccc3c1C2,,6.301029995663981
gvk_125199463,CCc1cc2cnc(CN3CCN(c4ccc(C(=O)NC)nc4)CC3)cc2[nH]c1=O,,8.495439372640169
gvk_15346042,Cc1c(Cc2ccc(F)c(C(=O)N3CCN(c4ccc(F)cc4)C(=O)C3)c2)[nH+][nH]c(=O)c1C,,7.602059991327962
gvk_15326845,COc1cccc(-n2c(N3CCNCC3)c(C=O)c3ccccc32)c1,,5.259637310505756
gvk_15341855,COc1ccc(-c2ccc(OC(=S)C3CCCNC3)c(O)c2)cc1,>,4.698970004336019
CHEMBL4741306,NC(=O)c1cc(Cl)c2cc(-c3cc4c(s3)CCNC4C3CC3)cnn12,,6.894353587348764
CHEMBL82342,Oc1nc2ccncc2c2ccccc12,,6.892790030352131
gvk_15343344,NNC(=O)c1cc(OCc2ccc3c(c2)-c2n[nH]c(=O)c4cccc(c24)O3)cc(C(=O)NN)c1,,7.397940008672037
gvk_15339051,CCc1cc2ccc(C(C)(C#N)Cc3ccc(Cl)c(C(F)(F)F)c3)cc2[nH]c1=O,,5.4
CHEMBL296032,O=C(NCCN1CCOCC1)c1ccc2c(c1)nc(O)c1ccccc12,,7.455931955649724
gvk_121938711,Cc1cc2c(=O)[nH]c(-c3ccc(C(C)(C)O)cc3)cn2n1,,6.522878745280337
gvk_15355046,CC1=C(C)C(Cc2ccc(F)c(C(=O)N3CC(=O)N(c4ccccc4)C(C)C3)c2)=N[NH2+]C1=O,>,8.301029995663981
gvk_121258521,COC(=O)c1ccc(C2CCN(Cc3ccc4c(c3)NC(=O)C(C)O4)CC2)cc1,,7.0
CHEMBL4759867,COC1CCN(C(=O)c2ccc(-c3ccc4c(Cl)cc(C(N)=O)n4n3)c(F)c2)C1,,6.207509284974746
gvk_122347121,O=c1[nH]c(C2=C[C@H](N3CCN(c4ncc(Cl)cc4F)CC3)CC2)nc2c1CC1(CC2)CC1,,9.0
gvk_125359742,CC(=O)O[C@]1(C(C)=O)CC[C@@]2(C)[C@]3(C)CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)CCCCCC(=O)N4CCN(C(=O)c5cc(Cc6n[nH]c(=O)c7ccccc67)ccc5F)CC4)cc3)C[C@@]21C,<,9.0
gvk_122340078,Cn1ccc2c(=O)[nH]c(N3CCN(c4cccc(F)c4)CC3)nc21,,6.120330794367947
gvk_15339312,CCc1cc2ccc(C(C)(C#N)CCOc3ccnc(SC)n3)cc2[nH]c1=O,,7.1
gvk_15339056,CCc1cc2ccc(C(C)(C#N)Cc3ccc4nccnc4c3)cc2[nH]c1=O,,7.1
gvk_15327263,CCc1cc(-c2ccc(S(=O)(=O)NCc3nccn3C)s2)c(C)[nH]c1=O,,6.366531544420414
gvk_15329258,Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)C4CC[NH2+]C4)CC3)c2)n[nH]c(=O)c1C,>,5.301029995663981
Otava_1084083,COc1ccc(-c2csc3ncn(CC(N)=O)c(=O)c23)cc1,<,3.4001169279263124
CHEMBL592910,O=C1NCC2c3c(cccc31)CCN2C(=O)c1ccc(C(=O)N2CCCNCC2)cc1,,6.886056647693163
gvk_15327835,COc1cccc(CNC(=O)c2cncc(-c3c[nH]c(=O)c4c3CCCC4)c2)c1,,5.769551078621726
CHEMBL4083291,O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)cnc1F)[C@H]1CCN(CCC(F)(F)F)C1,,8.508638306165727
gvk_123929560,N#Cc1ccc(N2CCN(C(=O)CCc3nc4ncccc4c(=O)[nH]3)CC2)nc1,,7.236572006437063
CHEMBL3901034,CC1(C)CC2=NNC(=O)c3c(F)ccc4[nH]c(c2c34)C1,,8.040958607678906
Otava_1084278,O=C(NCCn1c(=O)c(=O)[nH]c2ccccc21)c1cc(-c2ccco2)[nH]n1,<,3.4001169279263124
CHEMBL3644569,O=c1[nH]nc2c3c(cccc13)N=C(CNCc1cccc(C(F)(F)F)c1)N2,,7.67778070526608
CHEMBL4584689,Cc1cc(F)cc2c(=O)[nH]c(-c3ccc(N4CCN(C)CC4)cc3)nc12,,6.931055932679691
gvk_122347109,CNC(=O)c1ccc(N2CCN([C@H]3C=C(c4nc5c(c(=O)[nH]4)CC4(CC5)CC4)CC3)CC2)c(Cl)c1,,9.0
Otava_1083995,CCCc1cc(O)nc(Nc2cc(Cl)ccc2O)n1,<,3.4001169279263124
gvk_14621909,CCOCCOc1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,,7.229147988357855
gvk_15327342,CCc1cc(-c2ccc(CNCc3cccc(C)c3)s2)c(C)[nH]c1=O,,6.008773924307505
gvk_121038439,CN1CCC[C@H](C(=O)Nc2ccc(-c3cn4cccc5c4c3CCNC5=O)cc2)C1,>,8.301029995663981
CHEMBL4569989,NC(=O)c1cccc2[nH]c(CN3CCC(C(=O)Nc4cc5ccccc5cn4)CC3)nc12,,8.0
gvk_15065286,O=C(c1ccc(Cc2n[nH]c(=O)c3ccccc23)s1)N1CCN(c2ccccc2F)CC1,>,6.0
gvk_15323539,O=C1CCn2c(-c3ccsc3)nc3cccc1c32,>,5.0
gvk_13037595,Cc1nn(C)c2[nH]c(=O)c3c(c12)CCCC3,,8.657577319177793
gvk_15343113,Oc1ncnc2ccccc12,,5.022276394711152
CHEMBL395092,Cc1nc2ccccc2c(=O)[nH]1,,5.394736108865786
CHEMBL4062157,CC(C)CCN1CCC(NC(=O)c2nc3c(C(N)=O)cccc3[nH]2)CC1,,6.954677021213342
gvk_125381079,COc1cccc(N2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)c(F)cc3F)CC2)n1,,7.469800301796917
CHEMBL420964,O=C(CCN1CCC(N2CCCC2)CC1)N1CCc2c(nc(O)c3ccccc23)C1,,6.614393726401688
gvk_15065315,CC(C)CC(C)NC(=O)c1cccc(COc2ccccc2C(N)=O)c1,,5.0
gvk_14622109,O=C1NC(=O)c2c1c1c(c3[nH]c4nc(O)ccc4c23)CCC1,,8.221848749616356
gvk_125528553,CNC(=O)c1ccc(N2CCN(Cc3ccc4nc(C)c(=O)[nH]c4c3F)CC2)cn1,,8.154901959985743
gvk_122347010,O=c1[nH]c(CCCN2CCN(c3ccc(F)cc3)CC2)nc2c1C1CCC2C1,,5.300943145452332
CHEMBL3105892,NC(=O)n1ccc2ccc(N3CCCCC3)nc21,,5.522878745280337
gvk_125528538,CNC(=O)c1ccc(N2CCN(Cc3ccc4nc(C)c(=O)[nH]c4c3Cl)CC2)c(F)n1,,8.221848749616356
gvk_123465485,O=c1[nH]c(C2=C[C@H](N3CCN(c4ccc(Cl)cc4)CC3)CC2)cc2ncccc12,,9.30102999566398
gvk_15339368,Cc1cc2ccc([C@@](C)(C#N)[C@H]3CCc4ccc(Br)cc43)cc2[nH]c1=O,,6.5
gvk_15325365,COc1ccc(C2NC(=O)c3cc(OC(F)(F)F)cc4c3N2CCC4=O)cc1,,6.0
CHEMBL3414771,CNC(=O)/C=C\C(=O)Nc1cccc(C(N)=O)c1,,5.013228265733755
gvk_15064825,O=C(Nc1ccc(F)cc1)Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,,6.522878745280337
CHEMBL371339,O=C(CN1CCN(c2ccc(F)cc2)CC1)Nc1ccc2c(c1)Cc1c-2nc(O)c2ccccc12,,7.096910013008056
gvk_15327230,CCc1cc(-c2ccc(S(=O)(=O)NC(C)c3ccccn3)s2)c(C)[nH]c1=O,,6.6777807052660805
gvk_122346989,O=c1[nH]c(CCCN2CCN(c3ccccc3Cl)CC2)nc2c1CC1(CC2)CC1,,9.0
gvk_125440804,CC1(O)C(=O)N(c2cc(Cc3n[nH]c(=O)c4cc(F)ccc34)ccn2)c2ccc(F)cc21,>,8.0
CHEMBL563402,COc1ccc(-c2cc3[nH]c(=O)c4ccccc4n3n2)cc1OC,,6.698970004336019
CHEMBL4059827,O=C1SCCc2nc(-c3ccc(C(F)(F)F)cc3)[nH]c(=O)c21,,6.06927056415096
gvk_15064890,O=C(Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)Nc1ccc2c(c1)OCCCO2,>,6.0
CHEMBL3649722,O=c1[nH]c2ccc(OCCN3CCCCC3)cc2c2c1CCCN2,,6.337242168318426
gvk_121514610,N#Cc1cccnc1N1CCP(=O)(c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,>,7.0
gvk_14622013,O=C(CCC(=O)N1CCCC1C(=O)O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,,8.698970004336019
gvk_125308481,Cc1ccc(F)c2c(=O)[nH]c(CCC(=O)N3CCN(C(=O)C4CC4)CC3)cc12,,7.831797253157369
gvk_14622042,CN(C)Cc1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)N(CO)C5=O)CCC4,,7.259637310505756
gvk_15339226,CCc1cc2ccc(C(C)(C#N)Cc3cccc(OCCO)c3)cc2[nH]c1=O,,7.1
gvk_15355063,CC1=C(C)C(Cc2ccc(F)c(C(=O)N3CC(=O)N(C4CCCCC4)CC3(C)C)c2)=N[NH2+]C1=O,,6.823908740944319
CHEMBL3290469,NC(=O)c1cccc2c1O/C(=C\c1cccc(Oc3ccccc3)c1)C2=O,,5.332547047110046
gvk_124187370,NC(=O)c1cc(Cl)c2ccc(-c3cc4c(s3)CNCC4)nn12,>,7.0
gvk_121938727,CC(C)(OCCO)c1ccc(-c2cn3cc(F)cc3c(=O)[nH]2)cc1,,6.522878745280337
gvk_15327224,CCc1cc(-c2ccc(S(=O)(=O)NCc3ccc(C)o3)s2)c(C)[nH]c1=O,,4.962573502059376
gvk_122317257,O=C(CCCc1nc2ccccc2c(=O)[nH]1)N1CCC(n2c(=O)oc3cc(F)ccc32)CC1,,5.590066876668706
gvk_15341852,Oc1ccc(-c2ccc(OC(=S)c3cccc4ccccc34)c(O)c2)cc1,>,4.698970004336019
gvk_15065478,COc1cccc(NC(=O)N2CCN(C(=O)c3cccc(COc4ccc(F)cc4C(N)=O)c3)CC2)c1,>,7.0
gvk_125308401,O=C(CCc1cc2ccc(F)cc2c(=O)[nH]1)N1CC=C(c2ccc(F)cn2)CC1,,9.040958607678906
gvk_15331978,CC(=O)Nc1cc(-c2n[nH]c(=O)c3ccccc23)ccc1N1CCN(C(C)C)CC1,,5.301029995663981
gvk_15325511,COc1ccc2cc([C@H]3NC(=O)c4cccc5c4N3CC[C@H]5N)ccc2c1,,6.0
gvk_123929558,N#Cc1cnc(N2CCN(C(=O)CCc3nc4ccccc4c(=O)[nH]3)CC2)s1,,7.275724130399211
gvk_125528558,CNC(=O)c1ccc(N2CCN(Cc3ccc4nc(C(F)F)c(=O)[nH]c4c3F)CC2)c(C)n1,,7.585026652029182
CHEMBL3952089,O=c1[nH]nc2c3c(cccc13)NC1=C2CCCC1,,8.214670164989233
gvk_121336186,Cc1c2cccc(C(N)=O)c2nn1C1(C)CCCNC1,>,6.0
gvk_121258783,CCNC(=O)c1ccc(N2CCN(Cc3cc4c(c(OC(F)F)c3)OC(C)C(=O)N4)CC2)c(Cl)c1,,6.9
gvk_123465508,O=c1[nH]c(C2=C[C@H](N3CCN(c4ccccc4)CC3)CC2)cc2sccc12,,9.30102999566398
CHEMBL204809,CCCN1CCCN(C(=O)c2cc(Cc3nnc(O)c4ccccc34)ccc2F)CC1,,8.301029995663981
gvk_15341411,O=C(O)c1ccc2c(c1)-c1n[nH]c(=O)c3cccc(c13)O2,,6.777283528852417
gvk_125375971,CC1(c2cnn3c2[nH]c2cc(F)cc(C(N)=O)c23)CCN(CC2(O)CC2)CC1,<,9.0
gvk_122347018,O=c1[nH]c(C2=C[C@@H](N3CCN(c4ccc(F)cc4)CC3)CC2)nc2c1CC1(CC2)CC1,,5.300943145452332
CHEMBL3593987,NC(=O)c1cccc2[nH]c(-c3ccc(-c4ccc(C(=O)N5CCCC5)cc4)cc3)nc12,,6.508638306165727
gvk_13037597,Cn1nc(-c2cccs2)c2c3c(c(=O)[nH]c21)CCCC3,,8.161150909262744
gvk_122859378,Cc1nnc(N2CCN(Cc3ccc(-c4cc5c(C#N)cccc5c(=O)[nH]4)cc3)C(C)C2)o1,>,7.0
gvk_15354823,Nc1cc(/C=C/CC(=O)Oc2ccc(C3CCCCC3)cc2O)cc(N)c1N,>,4.0
gvk_15339235,CCc1cc2ccc(C(C#N)(CC)CCOc3ccc(C#N)cc3)cc2[nH]c1=O,,7.0
CHEMBL1095606,NC(=O)c1cccc2cn(-c3ccc4c(c3)CNCC4)nc12,,8.657288659588897
gvk_14622048,NCc1c[nH]c2c3c(c4c(c12)C(=O)NC4=O)CCC3,,7.050609993355087
gvk_15347331,CN1CCN(CC2=NNC(=O)c3cccc4[nH]cc2c34)CC1,,7.431798275933005
gvk_15347454,CN1CCN(c2ccc3[nH]c(=O)c4ccccc4c3n2)CC1,,7.232986946971932
gvk_121100888,CN1CC(=O)Nc2cc(CN3CC=C(c4ccc(Cl)cc4)CC3)cnc21,<,7.3
gvk_6136758,NCC1CCC2Nc3c4c(c5c(c3C2C1)C(=O)NC5=O)CCC4,,8.301029995663981
gvk_20162879,Cc1ccc(N2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)c(C)c1,>,7.698970004336019
Otava_1083997,Cn1cc(-c2[nH]nc3c(C(=O)O)cccc23)cn1,<,3.4001169279263124
gvk_14621897,O=C1NC(=O)c2c1c1c(c3[nH]c4ccc(S(=O)(=O)O)cc4c23)CCC1,,8.096910013008056
gvk_15329170,CC(C)c1cc(Cc2ccc(F)c(C(=O)N3CCC[NH2+]CC3)c2)n[nH]c1=O,>,5.301029995663981
CHEMBL1094952,NC(=O)c1cccc2cn(-c3ccccc3Cl)nc12,,7.0
gvk_15323512,N#Cc1cccc(-c2nc3cccc4c3n2CCC4=O)c1,>,5.0
gvk_15332008,COCCN1CCN(c2ccc(-c3n[nH]c(=O)c4ccccc34)cc2N)CC1,,6.0
gvk_123426001,O=c1[nH]c2cc(CN3CCN(c4ccc5[nH]ncc5c4)CC3)ccc2c2c1CCCN2,,8.247951552180561
gvk_15066013,CN(C)CCOC1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,,7.744727494896693
gvk_122373488,CC1(C)C(=O)N(c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)C(=O)N1CC(=O)N1CCOCC1,>,8.0
gvk_15354266,O=[SH](=O)C(CC(=S)Oc1ccc(CCc2ccccc2)cc1O)Cc1ccncn1,>,4.0
gvk_121762907,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCc2cccc3c2C1CC3O,,7.064492734175287
gvk_124501104,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)CCCN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,,8.795880017344075
CHEMBL4755076,N#Cc1ccc(N2CCN([C@H]3C=C(c4cc5c(N)cc(F)cc5c(=O)[nH]4)CC3)CC2)cc1,,9.333333333333334
gvk_15065610,CC(Oc1ccccc1C(N)=O)c1ccc(F)c(C(=O)N2CCN(C(=O)OC(C)(C)C)CC2)c1,>,6.0
gvk_15341579,COc1ccc(CCN2CCC(c3n[nH]c(=O)c4ccccc34)CC2)cc1,,7.535
gvk_123425900,N#Cc1ccc(N2CCN(Cc3ccc4c5c(c(=O)[nH]c4c3)CCCN5)CC2)c(F)c1,,8.177178354696895
gvk_123791788,O=C1NC(CCCN2CC=C(c3ccc(F)cc3)CC2)Oc2cccc(F)c21,,8.276544327964814
CHEMBL596933,O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCCNCC1,,8.585026652029182
gvk_15339045,Cc1cc2ccc(C(C)(C#N)Cc3ccccc3)cc2[nH]c1=O,,5.8
gvk_125382784,CCc1cc2ccc(CN3CCN(c4ncc(C)n4C)CC3)cc2[nH]c1=O,,7.531
gvk_125399066,O=C(Nc1ccccc1)c1ccc(Cc2n[nH]c(=O)c3cccnc23)cc1,,6.197308353861934
gvk_5902709,O=c1[nH]c(=O)c2ccccc2o1,,3.3372421683184257
gvk_14621987,CC(=O)NC1(c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)N=CC=N1,,7.327902142064282
gvk_15065945,O=C(c1cccc(Cc2n[nH]c(=O)c3c(F)ccc(F)c23)c1)N1CCC(Oc2ccccn2)CC1,,8.301029995663981
gvk_125398914,COc1cc(C=C2C(=O)NC(=S)NC2=O)cc(CN2CCCCC2)c1O,,7.014438812226655
gvk_122340086,Cn1ccc2c(=O)[nH]c(N3CCN(c4ccc(Cl)c(Cl)c4)CC3)nc21,,5.901702463505302
gvk_125199466,CCc1cc2ncc(CN3CCN(c4ccc(C(=O)NC)nc4)CC3)cc2[nH]c1=O,,8.66798000289068
gvk_123562725,C[C@H]1CN(C(=O)OC(C)(C)C)C[C@@H](C)N1C(=O)c1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)ccc1F,,7.564952358660035
gvk_15341805,COc1ccc(-c2ccc(OC(=O)C3CCCNC3)c(O)c2)cc1,>,4.698970004336019
gvk_122743992,CC(C)(C)OC(=O)N1CCC(C(=O)Nc2cc(Cn3c(=O)[nH]c(=O)c4c(F)cccc43)ccc2F)CC1,,8.021819483062586
CHEMBL594215,O=c1[nH]c2c(nc3ncccn32)c2ccccc12,,5.238072161579471
gvk_125400033,CC(=O)Nn1c(C)nc2sc3c(c2c1=O)CCCCC3,,3.978289859993876
gvk_15065128,Cc1oc(-c2ccccc2)nc1CC(=O)N1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,>,7.698970004336019
CHEMBL590882,Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)C4(Cc5ccccc5)CCCN4)CC3)c2)n[nH]c(=O)c1C,,8.481486060122112
gvk_15339283,CCc1cc2ccc(C(C)(C#N)Cc3cc(C#N)nc(C)n3)cc2[nH]c1=O,,6.7
gvk_15333871,O=c1[nH]c2cccc3c2c2c(cccc12)C3O,,6.920818753952375
CHEMBL3912508,CC1c2nnc(C(F)(F)F)n2C(C)CN1C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,>,7.698970004336019
gvk_122772580,COc1ccc(C(=O)C2CCN(C(=O)N(C)c3ccc(OC)cc3)CC2)cc1,,5.522878745280337
gvk_15329215,Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)C(C)(C)[NH+](C)C)CC3)c2)n[nH]c(=O)c1C,>,5.301029995663981
gvk_124500989,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(NC(=O)CCCCCO[C@H]2CC[C@H]3[C@@H]4CC[C@H]5CC(=O)CC[C@]5(C)[C@H]4CC[C@]23C)cc1,,8.698970004336019
gvk_122350221,Cc1cccc2c(=O)[nH]c(-c3ccc(O)cc3)nc12,,6.166404942360848
gvk_121258724,CC1Oc2ccc(Cn3cc4ccccc4n3)cc2NC1=O,<,6.7
gvk_15355054,Cc1c(Cc2ccc(F)c(C(=O)N3CC(=O)N4CCOCC4C3)c2)[nH+][nH]c(=O)c1C,>,8.301029995663981
CHEMBL4174140,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCC2(CC1)CCN(C(=O)C1CC1)CC2,,7.35359627377693
gvk_122373512,CN(C)CCN1CCN(C(=O)CC2NC(=O)N(c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)C2=O)CC1,>,7.0
gvk_20162636,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CCNCC2)CC1,>,8.0
gvk_122467163,CC(C)(O)c1ccc(-c2cc3ccccc3c(=O)[nH]2)cc1,,6.522878745280337
gvk_125375926,CN1CCCC1c1cnn2c1[nH]c1cc(F)cc(C(N)=O)c12,<,9.0
gvk_122859361,COCc1nccn1Cc1ccc(-c2cc3c(CN)cccc3c(=O)[nH]2)cc1,>,7.301029995663981
gvk_15326872,N#Cc1ccc(-n2c(N3CCNCC3)c(C=O)c3ccccc32)cc1,,5.638272163982407
gvk_15347433,O=C(NCCN1CCCCC1)c1cccc(-c2nc3cccc4c3n2CCNC4=O)c1,,6.424812155072339
gvk_125398494,O=C1CN(Cc2cn(-c3ccccc3)nn2)C2(CCCCC2)c2ccccc21,,7.7281583934635005
gvk_125398930,CCN(CC)C(=O)COc1ccc(C=C2C(=O)N(C)C(=O)N(C)C2=O)cc1,,7.342944147142896
gvk_15339252,CCc1cc2ccc(C(C)(C#N)Cc3cc(C(C)C)ccc3OC)cc2[nH]c1=O,,6.8
gvk_121100903,CC(C)N1CC(=O)Nc2cc(CN3CCN(c4ccc(Cl)cc4)CC3)cnc21,<,7.3
gvk_15325418,O=C1NC(c2ccc(Cl)cc2)N2CC/C(=N\O)c3cccc1c32,,6.0
gvk_15341746,COC(=O)c1ccc2c(c1)[nH]c(=O)c1cc(F)ccc12,,7.431798275933005
